year,week,down,clock_minutes,half_clock.minutes,pos_team,def_pos_team,wp_before,def_wp_before,pass,rush,xp,name,conference,team_id,color,logo
2025,1,3,NA,NA,Florida State,Alabama,0.8649367,0.1350633,0,1,0.2507076859474182,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.8714169,0.1285831,0,1,0.5484495162963867,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.8688351,0.1311649,0,1,0.549599826335907,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.8460329,0.1539671,0,1,0.3154829740524292,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.8612468,0.1387532,0,1,0.3212380111217499,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.8714423,0.1285577,0,1,0.36004939675331116,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.8612873,0.1387127,1,0,0.5631868243217468,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.8180437,0.1819563,1,0,0.8101325035095215,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Alabama,Florida State,0.1606631,0.8393369,1,0,0.45347583293914795,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.1401704,0.8598296,1,0,0.5275111794471741,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.225553,0.774447,1,0,0.47473105788230896,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.1960107,0.8039893,1,0,0.6650082468986511,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,4,NA,NA,Alabama,Florida State,0.1468521,0.8531479,1,0,0.8520233035087585,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Florida State,Alabama,0.8865352,0.1134648,1,0,0.37232717871665955,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.940524,0.059476,0,1,0.2254074513912201,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Alabama,Florida State,0.0433178,0.9566822,0,1,0.45475563406944275,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0298732,0.9701268,1,0,0.6675146222114563,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.0701109,0.9298891,1,0,0.4919581115245819,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0600757,0.9399243,0,1,0.5629316568374634,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0467436,0.9532564,1,0,0.8255816698074341,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.0827776,0.9172224,0,1,0.48023563623428345,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0758766,0.9241234,1,0,0.5682079195976257,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0635975,0.9364025,1,0,0.7875728607177734,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.0898285,0.9101715,1,0,0.3952440619468689,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0806937,0.9193063,1,0,0.5179992914199829,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0618756,0.9381244,1,0,0.8085220456123352,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Florida State,Alabama,0.9435192,0.0564808,0,1,0.35732606053352356,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.944855,0.055145,1,0,0.34179022908210754,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.9335808,0.0664192,0,1,0.7809317708015442,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.9610441,0.0389559,0,1,0.37226927280426025,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9616232,0.0383768,0,1,0.3402940034866333,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.9571887,0.0428113,1,0,0.5940610766410828,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Alabama,Florida State,0.0616661,0.9383339,1,0,0.47387900948524475,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0429954,0.9570046,1,0,0.6800069808959961,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0356127,0.9643873,0,1,0.7907555103302002,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.1165571,0.8834429,0,1,0.4726506769657135,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.1090035,0.8909965,1,0,0.51622474193573,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.092083,0.907917,1,0,0.7374935746192932,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,4,NA,NA,Alabama,Florida State,0.0661054,0.9338946,1,0,0.8631944060325623,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Florida State,Alabama,0.9538929,0.0461071,0,1,0.34543344378471375,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9455635,0.0544365,0,1,0.6130169630050659,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.938099,0.061901,1,0,0.8060315251350403,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Alabama,Florida State,0.0712834,0.9287166,1,0,0.5520485043525696,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0653576,0.9346424,1,0,0.618256151676178,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.1009689,0.8990311,1,0,0.5311504602432251,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0926325,0.9073675,0,1,0.5515236258506775,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0986193,0.9013807,0,1,0.11609486490488052,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.107974,0.892026,1,0,0.4857541620731354,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.1288096,0.8711904,1,0,0.33516207337379456,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Florida State,Alabama,0.8455649,0.1544351,0,1,0.34538543224334717,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.8403793,0.1596207,0,1,0.41965022683143616,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.8513163,0.1486837,0,1,0.30752864480018616,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,4,NA,NA,Florida State,Alabama,0.8265492,0.1734508,0,1,0.05735524743795395,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.8827066,0.1172934,1,0,0.2814740240573883,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.866637,0.133363,0,1,0.416890025138855,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.9052256,0.0947744,0,1,0.28970086574554443,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.8973892,0.1026108,0,1,0.4623359739780426,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.9319434,0.0680566,0,1,0.19929327070713043,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9351242,0.0648758,0,1,0.20607034862041473,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Alabama,Florida State,0.030736,0.969264,1,0,0.6925334930419922,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0405545,0.9594455,1,0,0.4265899062156677,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0329502,0.9670498,1,0,0.16798944771289825,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,4,NA,NA,Alabama,Florida State,0.0167308,0.9832692,1,0,0.8241366744041443,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Alabama,Florida State,0.0350253,0.9649747,1,0,0.7568496465682983,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,2,NA,NA,Alabama,Florida State,0.0287932,0.9712068,1,0,0.7830389142036438,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,3,NA,NA,Alabama,Florida State,0.0221624,0.9778376,1,0,0.8869820833206177,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,4,NA,NA,Alabama,Florida State,0.0152916,0.9847084,0,1,0.8676403164863586,Kalen DeBoer,SEC,333,#9e1632,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
2025,1,1,NA,NA,Florida State,Alabama,0.9890062,0.0109938,0,1,0.11724067479372025,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9909141,0.0090859,0,1,0.16939763724803925,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.9951947,0.0048053,0,1,0.08191254734992981,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9969086,0.0030914,0,1,0.07658074051141739,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.9979577,0.0020423,0,1,0.13541105389595032,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,4,NA,NA,Florida State,Alabama,0.9987648,0.0012352,0,1,0.05705152451992035,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Florida State,Alabama,0.9993527,6.473e-4,0,1,0.037992022931575775,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,2,NA,NA,Florida State,Alabama,0.9995364,4.636e-4,0,1,0.03494277223944664,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,3,NA,NA,Florida State,Alabama,0.9937023,0.0062977,0,1,0.07954659312963486,Mike Norvell,ACC,52,#782f40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2025,1,1,NA,NA,Arkansas,Alabama A&M,0.503436,0.496564,1,0,0.4079529643058777,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,1,1,NA,NA,Arkansas,Alabama A&M,0.5579887,0.4420113,0,1,0.45331525802612305,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,1,2,NA,NA,Arkansas,Alabama A&M,0.579367,0.420633,1,0,0.38734549283981323,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,1,1,NA,NA,Arkansas,Alabama A&M,0.6192317,0.3807683,0,1,0.4506779909133911,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,1,2,NA,NA,Arkansas,Alabama A&M,0.6251423,0.3748577,0,1,0.40792956948280334,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,1,1,NA,NA,Arkansas,Alabama A&M,0.6503026,0.3496974,0,1,0.4331004321575165,Sam Pittman,SEC,8,#a41f35,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
